# rows: col(min), Ntheta, Nzeta, Nxi, col(max), Nx
9.471696e-03,1.243912e-02,1.655404e-02,2.211951e-02,2.944527e-02,3.526547e-02,3.884511e-02,4.631714e-02,5.064000e-02,6.062846e-02,6.136432e-02,7.397727e-02,7.416078e-02,8.727007e-02,9.479263e-02,1.050522e-01,1.296272e-01,1.304883e-01,1.645035e-01,1.988779e-01,2.154135e-01,2.924591e-01,3.336890e-01,4.123029e-01,5.628432e-01
2.700000e+01,2.700000e+01,2.700000e+01,2.700000e+01,2.700000e+01,2.700000e+01,2.700000e+01,2.700000e+01,3.100000e+01,3.500000e+01,2.700000e+01,3.500000e+01,2.700000e+01,2.700000e+01,3.500000e+01,2.700000e+01,3.100000e+01,3.500000e+01,2.500000e+01,3.500000e+01,2.500000e+01,3.500000e+01,3.500000e+01,3.500000e+01,3.500000e+01
7.300000e+01,7.300000e+01,7.300000e+01,7.300000e+01,7.300000e+01,7.300000e+01,7.300000e+01,7.300000e+01,8.100000e+01,9.100000e+01,7.300000e+01,9.100000e+01,7.300000e+01,7.300000e+01,8.500000e+01,7.300000e+01,8.100000e+01,7.100000e+01,6.500000e+01,5.700000e+01,6.500000e+01,8.100000e+01,4.900000e+01,7.100000e+01,5.700000e+01
1.260000e+02,1.260000e+02,1.260000e+02,1.260000e+02,1.260000e+02,1.260000e+02,1.260000e+02,1.260000e+02,1.260000e+02,1.260000e+02,1.260000e+02,1.260000e+02,1.260000e+02,1.260000e+02,1.080000e+02,1.260000e+02,1.260000e+02,8.300000e+01,9.000000e+01,5.500000e+01,9.000000e+01,1.000000e+02,3.600000e+01,8.300000e+01,5.500000e+01
8.631672e-01,9.626377e-01,1.081940e+00,1.223160e+00,1.390487e+00,1.592805e+00,1.843548e+00,1.846090e+00,2.047343e+00,2.182624e+00,2.315677e+00,2.663182e+00,2.669788e+00,3.141723e+00,3.412535e+00,3.781881e+00,4.666579e+00,4.697580e+00,5.922127e+00,7.159606e+00,7.754886e+00,1.052853e+01,1.254919e+01,1.489394e+01,2.209475e+01
8.000000e+00,8.000000e+00,8.000000e+00,8.000000e+00,8.000000e+00,8.000000e+00,8.000000e+00,9.000000e+00,8.000000e+00,1.000000e+01,8.000000e+00,1.000000e+01,8.000000e+00,8.000000e+00,1.200000e+01,8.000000e+00,9.000000e+00,1.400000e+01,1.000000e+01,1.400000e+01,1.300000e+01,1.200000e+01,1.500000e+01,1.400000e+01,1.400000e+01
